year,block,main_plot,split_plot,plot_code,previous_FYM_factor_level,N_factor_level,N_factor_code,N_fertilizer_amount,number_of_N_applications,rotation_factor_level,basal_P_kg,date_P,basal_K_kg,date_K,basal_S_kg,date_S,cultivar,sow_date,harvest_date,grain_yield,note_id
1979,2,18,1,18.100,FYM,FA:N1,N63,63,1,AB,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.004,*
1979,2,18,2,18.200,FYM,FA:N3,N189,189,1,AB,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.137,*
1979,2,18,3,18.300,FYM,FA:N2,N126,126,1,AB,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.549,*
1979,2,18,4,18.400,FYM,FA:N0,N0,0,0,AB,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,1.287,*
1979,2,19,1,19.100,none,FA:N0,N0,0,0,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,0.627,*
1979,2,19,2,19.200,none,FA:N1,N63,63,1,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.947,*
1979,2,19,3,19.300,none,FA:N2,N126,126,1,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,5.574,*
1979,2,19,4,19.400,none,FA:N3,N189,189,1,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,5.548,*
1979,2,20,1,20.100,FYM,FA:N2,N126,126,1,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,5.810,*
1979,2,20,2,20.200,FYM,FA:N0,N0,0,0,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,0.936,*
1979,2,20,3,20.300,FYM,FA:N1,N63,63,1,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.600,*
1979,2,20,4,20.400,FYM,FA:N3,N189,189,1,AF,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,5.277,*
1979,2,23,1,23.100,none,FA:N1,N63,63,1,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.722,*
1979,2,23,2,23.200,none,FA:N3,N189,189,1,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.556,*
1979,2,23,3,23.300,none,FA:N0,N0,0,0,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.525,*
1979,2,23,4,23.400,none,FA:N2,N126,126,1,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.924,*
1979,2,24,1,24.100,FYM,FA:N2,N126,126,1,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,5.009,*
1979,2,24,2,24.200,FYM,FA:N1,N63,63,1,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.879,*
1979,2,24,3,24.300,FYM,FA:N3,N189,189,1,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.778,*
1979,2,24,4,24.400,FYM,FA:N0,N0,0,0,LLc8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.695,*
1979,2,25,1,25.100,FYM,FA:N2,N126,126,1,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.172,*
1979,2,25,2,25.200,FYM,FA:N1,N63,63,1,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,2.800,*
1979,2,25,3,25.300,FYM,FA:N0,N0,0,0,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,1.563,*
1979,2,25,4,25.400,FYM,FA:N3,N189,189,1,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.566,*
1979,2,26,1,26.100,none,FA:N3,N189,189,1,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.298,*
1979,2,26,2,26.200,none,FA:N1,N63,63,1,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,2.440,*
1979,2,26,3,26.300,none,FA:N2,N126,126,1,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.908,*
1979,2,26,4,26.400,none,FA:N0,N0,0,0,LLn8,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,1.248,*
1979,2,29,1,29.100,none,FA:N0,N0,0,0,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,2.984,*
1979,2,29,2,29.200,none,FA:N2,N126,126,1,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.643,*
1979,2,29,3,29.300,none,FA:N1,N63,63,1,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.935,*
1979,2,29,4,29.400,none,FA:N3,N189,189,1,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.013,*
1979,2,30,1,30.100,FYM,FA:N0,N0,0,0,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.769,*
1979,2,30,2,30.200,FYM,FA:N1,N63,63,1,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.750,*
1979,2,30,3,30.300,FYM,FA:N3,N189,189,1,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.043,*
1979,2,30,4,30.400,FYM,FA:N2,N126,126,1,Lc3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,4.279,*
1979,2,31,1,31.100,none,FA:N2,N126,126,1,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.926,*
1979,2,31,2,31.200,none,FA:N1,N63,63,1,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.119,*
1979,2,31,3,31.300,none,FA:N0,N0,0,0,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,1.793,*
1979,2,31,4,31.400,none,FA:N3,N189,189,1,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.564,*
1979,2,32,1,32.100,FYM,FA:N3,N189,189,1,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.908,*
1979,2,32,2,32.200,FYM,FA:N1,N63,63,1,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.236,*
1979,2,32,3,32.300,FYM,FA:N2,N126,126,1,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,3.829,*
1979,2,32,4,32.400,FYM,FA:N0,N0,0,0,Ln3,62.000,1978-11-09,62.000,1978-11-09,0.000,*,Flanders,1978-11-09,1979-08-30,1.559,*
1980,1,1,1,1.100,FYM,FA:N2,N126,126,1,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.283,*
1980,1,1,2,1.200,FYM,FA:N0,N0,0,0,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,2.339,*
1980,1,1,3,1.300,FYM,FA:N3,N189,189,1,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.021,*
1980,1,1,4,1.400,FYM,FA:N1,N63,63,1,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,5.024,*
1980,1,2,1,2.100,none,FA:N2,N126,126,1,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.184,*
1980,1,2,2,2.200,none,FA:N0,N0,0,0,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,2.094,*
1980,1,2,3,2.300,none,FA:N3,N189,189,1,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.013,*
1980,1,2,4,2.400,none,FA:N1,N63,63,1,AB,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,5.216,*
1980,1,3,1,3.100,none,FA:N2,N126,126,1,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.273,*
1980,1,3,2,3.200,none,FA:N0,N0,0,0,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,5.077,*
1980,1,3,3,3.300,none,FA:N3,N189,189,1,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.594,*
1980,1,3,4,3.400,none,FA:N1,N63,63,1,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.419,*
1980,1,4,1,4.100,FYM,FA:N0,N0,0,0,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,4.372,*
1980,1,4,2,4.200,FYM,FA:N2,N126,126,1,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,8.111,*
1980,1,4,3,4.300,FYM,FA:N1,N63,63,1,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.458,*
1980,1,4,4,4.400,FYM,FA:N3,N189,189,1,Lc3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.977,*
1980,1,5,1,5.100,FYM,FA:N2,N126,126,1,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.156,*
1980,1,5,2,5.200,FYM,FA:N0,N0,0,0,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,1.693,*
1980,1,5,3,5.300,FYM,FA:N3,N189,189,1,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,5.569,*
1980,1,5,4,5.400,FYM,FA:N1,N63,63,1,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,4.434,*
1980,1,6,1,6.100,none,FA:N1,N63,63,1,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,4.851,*
1980,1,6,2,6.200,none,FA:N3,N189,189,1,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.078,*
1980,1,6,3,6.300,none,FA:N2,N126,126,1,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.146,*
1980,1,6,4,6.400,none,FA:N0,N0,0,0,AF,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,1.126,*
1980,1,13,1,13.100,FYM,FA:N0,N0,0,0,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,3.131,*
1980,1,13,2,13.200,FYM,FA:N2,N126,126,1,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.778,*
1980,1,13,3,13.300,FYM,FA:N3,N189,189,1,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.550,*
1980,1,13,4,13.400,FYM,FA:N1,N63,63,1,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,5.420,*
1980,1,14,1,14.100,none,FA:N0,N0,0,0,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,2.853,*
1980,1,14,2,14.200,none,FA:N2,N126,126,1,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,6.458,*
1980,1,14,3,14.300,none,FA:N1,N63,63,1,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,5.761,*
1980,1,14,4,14.400,none,FA:N3,N189,189,1,Ln3,62.000,1979-10-06,62.000,1979-10-06,0.000,*,Flanders,1979-10-06,1980-08-26,7.028,*
1981,3,33,1,33.100,FYM,FA:N1,N63,63,1,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.682,*
1981,3,33,2,33.200,FYM,FA:N0,N0,0,0,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,5.318,*
1981,3,33,3,33.300,FYM,FA:N3,N189,189,1,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.375,*
1981,3,33,4,33.400,FYM,FA:N2,N126,126,1,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.108,*
1981,3,34,1,34.100,none,FA:N2,N126,126,1,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.280,2
1981,3,34,2,34.200,none,FA:N0,N0,0,0,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,5.379,*
1981,3,34,3,34.300,none,FA:N1,N63,63,1,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.714,2
1981,3,34,4,34.400,none,FA:N3,N189,189,1,Lc3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.676,2
1981,3,35,1,35.100,FYM,FA:N3,N189,189,1,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.917,*
1981,3,35,2,35.200,FYM,FA:N1,N63,63,1,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.388,*
1981,3,35,3,35.300,FYM,FA:N2,N126,126,1,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.126,*
1981,3,35,4,35.400,FYM,FA:N0,N0,0,0,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,5.381,*
1981,3,36,1,36.100,none,FA:N3,N189,189,1,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.752,2
1981,3,36,2,36.200,none,FA:N1,N63,63,1,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.660,2
1981,3,36,3,36.300,none,FA:N2,N126,126,1,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.939,2
1981,3,36,4,36.400,none,FA:N0,N0,0,0,LLn8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,4.046,*
1981,3,39,1,39.100,FYM,FA:N3,N189,189,1,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.368,*
1981,3,39,2,39.200,FYM,FA:N0,N0,0,0,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,3.349,*
1981,3,39,3,39.300,FYM,FA:N2,N126,126,1,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.053,*
1981,3,39,4,39.400,FYM,FA:N1,N63,63,1,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.397,*
1981,3,40,1,40.100,none,FA:N1,N63,63,1,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.239,2
1981,3,40,2,40.200,none,FA:N3,N189,189,1,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.201,2
1981,3,40,3,40.300,none,FA:N0,N0,0,0,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,2.778,*
1981,3,40,4,40.400,none,FA:N2,N126,126,1,AF,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.163,2
1981,3,43,1,43.100,none,FA:N2,N126,126,1,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.164,2
1981,3,43,2,43.200,none,FA:N1,N63,63,1,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.695,2
1981,3,43,3,43.300,none,FA:N3,N189,189,1,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.547,2
1981,3,43,4,43.400,none,FA:N0,N0,0,0,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,5.818,*
1981,3,44,1,44.100,FYM,FA:N0,N0,0,0,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,5.823,*
1981,3,44,2,44.200,FYM,FA:N3,N189,189,1,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.259,*
1981,3,44,3,44.300,FYM,FA:N2,N126,126,1,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.071,*
1981,3,44,4,44.400,FYM,FA:N1,N63,63,1,Ln3,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.338,*
1981,3,45,1,45.100,none,FA:N3,N189,189,1,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.607,2
1981,3,45,2,45.200,none,FA:N0,N0,0,0,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,3.244,*
1981,3,45,3,45.300,none,FA:N1,N63,63,1,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.420,2
1981,3,45,4,45.400,none,FA:N2,N126,126,1,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.297,2
1981,3,46,1,46.100,FYM,FA:N0,N0,0,0,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,4.429,*
1981,3,46,2,46.200,FYM,FA:N1,N63,63,1,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.752,*
1981,3,46,3,46.300,FYM,FA:N2,N126,126,1,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.675,*
1981,3,46,4,46.400,FYM,FA:N3,N189,189,1,AB,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.164,*
1981,3,47,1,47.100,none,FA:N3,N189,189,1,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.676,2
1981,3,47,2,47.200,none,FA:N2,N126,126,1,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,8.310,2
1981,3,47,3,47.300,none,FA:N1,N63,63,1,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.751,2
1981,3,47,4,47.400,none,FA:N0,N0,0,0,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.231,*
1981,3,48,1,48.100,FYM,FA:N1,N63,63,1,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.921,*
1981,3,48,2,48.200,FYM,FA:N0,N0,0,0,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,6.714,*
1981,3,48,3,48.300,FYM,FA:N2,N126,126,1,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.658,*
1981,3,48,4,48.400,FYM,FA:N3,N189,189,1,LLc8,62.000,1980-10-06,62.000,1980-10-06,0.000,*,Flanders,1980-10-07,1981-08-19,7.676,*
1982,5,65,1,65.100,none,FB:N0,N0,0,0,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,5.951,*
1982,5,65,2,65.200,none,FB:N2,N140,140,1,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.595,2
1982,5,65,3,65.300,none,FB:N3,N210,210,1,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.386,2
1982,5,65,4,65.400,none,FB:N1,N70,70,1,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.961,2
1982,5,66,1,66.100,FYM,FB:N1,N70,70,1,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.864,*
1982,5,66,2,66.200,FYM,FB:N0,N0,0,0,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,4.780,*
1982,5,66,3,66.300,FYM,FB:N3,N210,210,1,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.543,*
1982,5,66,4,66.400,FYM,FB:N2,N140,140,1,Ln3,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.458,*
1982,5,67,1,67.100,FYM,FB:N1,N70,70,1,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,6.824,*
1982,5,67,2,67.200,FYM,FB:N3,N210,210,1,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.058,*
1982,5,67,3,67.300,FYM,FB:N2,N140,140,1,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.518,*
1982,5,67,4,67.400,FYM,FB:N0,N0,0,0,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,5.499,*
1982,5,68,1,68.100,none,FB:N2,N140,140,1,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.115,2
1982,5,68,2,68.200,none,FB:N3,N210,210,1,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.194,2
1982,5,68,3,68.300,none,FB:N1,N70,70,1,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,5.937,2
1982,5,68,4,68.400,none,FB:N0,N0,0,0,AB,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,3.436,*
1982,5,71,1,71.100,none,FB:N0,N0,0,0,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,5.590,*
1982,5,71,2,71.200,none,FB:N3,N210,210,1,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.300,2
1982,5,71,3,71.300,none,FB:N1,N70,70,1,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.903,2
1982,5,71,4,71.400,none,FB:N2,N140,140,1,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.271,2
1982,5,72,1,72.100,FYM,FB:N1,N70,70,1,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.174,*
1982,5,72,2,72.200,FYM,FB:N2,N140,140,1,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.271,*
1982,5,72,3,72.300,FYM,FB:N3,N210,210,1,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.322,*
1982,5,72,4,72.400,FYM,FB:N0,N0,0,0,LLn8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,5.501,*
1982,5,73,1,73.100,FYM,FB:N2,N140,140,1,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.019,*
1982,5,73,2,73.200,FYM,FB:N3,N210,210,1,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.558,*
1982,5,73,3,73.300,FYM,FB:N0,N0,0,0,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,4.192,*
1982,5,73,4,73.400,FYM,FB:N1,N70,70,1,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,6.115,*
1982,5,74,1,74.100,none,FB:N1,N70,70,1,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,7.518,2
1982,5,74,2,74.200,none,FB:N2,N140,140,1,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.309,2
1982,5,74,3,74.300,none,FB:N0,N0,0,0,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,4.406,*
1982,5,74,4,74.400,none,FB:N3,N210,210,1,AF,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.481,2
1982,5,75,1,75.100,FYM,FB:N1,N70,70,1,LLc8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.290,*
1982,5,75,2,75.200,FYM,FB:N3,N210,210,1,LLc8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.893,*
1982,5,75,3,75.300,FYM,FB:N0,N0,0,0,LLc8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,6.956,*
1982,5,75,4,75.400,FYM,FB:N2,N140,140,1,LLc8,62.000,1981-11-05,62.000,1981-11-05,0.000,*,Avalon,1981-11-05,1982-08-16,8.561,*
