site,plot_id,plot,split_plot,sub_plot,year_of_split,subsequent_plots_1,year_of_split_1,subsequent_plots_2,year_of_split_2,harvest_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,start_cut_1,end_cut_1,start_cart_1,end_cart_1,harvest_area_cut_1,yield_dry_matter_cut_1,yield_dry_matter_cut_1_forage_harvester,start_cut_2,end_cut_2,start_cart_cut_2,end_cart_cut_2,harvest_area_cut_2,yield_dry_matter_cut_2,note_id
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1915,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1915-06-21,1915-06-21,1915-06-25,1915-06-25,0.099,0.850,*,1915-09-16,1915-09-16,1915-09-20,1915-09-20,0.099,1.442,"1, 8"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1916,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1916-06-20,1916-06-20,1916-07-03,1916-07-03,0.099,2.663,*,1916-03-09,1916-03-13,1916-03-14,1916-03-14,0.199,0.238,"1, 8"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1917,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1917-07-06,1917-07-11,1917-07-12,1917-07-12,0.099,1.176,*,1917-12-07,1917-12-18,1917-12-15,1917-12-15,0.199,2.097,"1, 8"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1918,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1918-06-25,1918-06-25,1918-07-03,1918-07-04,0.099,2.242,*,1918-09-16,1918-09-16,1918-09-24,1918-09-24,0.099,0.905,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1919,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1919-06-16,1919-06-16,1919-06-18,1919-06-18,0.098,2.316,*,1919-09-23,1919-09-24,1919-09-30,1919-09-30,0.099,0.731,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1920,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1920-06-23,1920-06-23,1920-06-25,1920-06-26,0.099,2.317,*,1920-09-10,1920-09-11,1920-09-28,1920-09-28,0.099,1.004,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1921,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1921-06-24,1921-06-24,1921-06-27,1921-06-27,0.099,3.440,*,*,*,*,*,*,*,"1, 7"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1922,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1922-06-26,1922-06-26,1922-07-01,1922-07-01,0.099,0.753,*,1922-10-06,1922-10-06,1922-10-16,1922-10-16,0.099,2.273,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1923,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1923-06-18,1923-06-18,1923-06-22,1923-06-22,0.099,3.598,*,1923-12-20,1923-01-12,1923-01-17,1923-01-17,0.099,0.148,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1924,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1924-06-25,1924-06-25,1924-06-27,1924-06-27,0.099,3.329,*,*,*,*,*,*,*,"1, 7"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1925,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1925-06-12,1925-06-12,1925-06-15,1925-06-15,0.099,2.969,*,1925-09-09,1925-09-09,1925-09-17,1925-09-17,0.099,0.870,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1926,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1926-06-15,1926-06-15,1926-06-22,1926-06-22,0.099,2.630,*,1926-09-08,1926-09-08,1926-09-15,1926-09-15,0.099,1.192,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1927,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1927-07-05,1927-07-06,1927-07-18,1927-07-19,0.099,0.850,*,1927-09-16,1927-09-20,1927-09-22,1927-09-24,0.099,1.458,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1928,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1928-06-25,1928-06-27,1928-07-02,1928-07-02,0.099,2.167,*,1928-09-27,1928-09-28,1928-10-05,1928-10-06,0.099,0.506,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1929,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1929-07-05,1929-07-06,1929-07-10,1929-07-11,0.099,0.230,*,1929-10-08,1929-10-09,1929-10-10,1929-10-10,0.099,0.008,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1930,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1930-06-26,1930-06-28,1930-07-02,1930-07-04,0.099,2.278,*,1930-10-17,1930-10-21,1930-10-22,1930-10-24,0.099,1.485,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1931,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1931-06-25,1931-06-27,1931-06-30,1931-07-01,0.099,4.028,*,1931-11-10,1931-11-13,1931-11-13,1931-11-13,0.099,1.585,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1932,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1932-06-23,1932-06-24,1932-06-28,1932-07-04,0.099,4.175,*,1932-09-12,1932-09-14,1932-09-22,1932-09-28,0.099,1.128,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1933,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1933-06-20,1933-06-22,1933-06-27,1933-06-29,0.099,2.605,*,*,*,*,*,*,*,"1, 7"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1934,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1934-06-26,1934-06-28,1934-07-03,1934-07-05,0.099,2.290,*,*,*,*,*,*,*,"1, 7"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1935,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1935-06-24,1935-06-26,1935-07-01,1935-07-03,0.099,3.524,*,1935-09-23,1935-09-26,1935-10-02,1935-10-07,0.099,0.121,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1936,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1936-06-24,1936-06-26,1936-07-06,1936-07-07,0.099,2.327,*,1936-10-13,1936-10-16,1936-11-11,1936-11-16,0.099,0.974,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1937,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1937-06-10,1937-06-12,1937-06-19,1937-06-22,0.099,2.803,*,1937-10-15,1937-10-18,1937-11-12,1937-11-13,0.099,0.982,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1938,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1938-06-23,1938-06-24,1938-06-30,1938-07-04,0.099,0.702,*,1938-10-31,1938-11-02,1938-11-07,1938-11-08,0.099,0.748,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1939,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1939-06-29,1939-07-01,1939-07-05,1939-07-11,0.099,2.104,*,1939-09-26,1939-09-28,1939-10-03,1939-10-13,0.099,1.730,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1940,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1940-06-18,1940-06-20,1940-06-21,1940-06-25,0.099,1.749,*,*,*,*,*,*,*,"1, 7"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1941,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1941-06-23,1941-06-25,1931-06-27,1931-06-30,0.099,1.444,*,1941-09-26,1941-10-01,1941-10-21,1941-10-28,0.099,1.413,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1942,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1942-06-08,1942-06-10,1942-06-17,1942-06-18,0.099,1.108,*,1942-09-18,1942-09-19,1942-10-19,1942-11-22,0.099,0.734,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1943,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1943-06-17,1943-06-21,1943-06-23,1943-06-25,0.099,2.468,*,1943-10-22,1943-11-25,1943-11-23,1943-11-25,0.099,0.443,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1944,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1944-06-20,1944-06-21,1944-06-22,1944-06-24,0.099,0.792,*,1944-11-18,1944-11-22,1944-11-18,1944-11-22,0.099,0.731,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1945,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1945-06-18,1945-06-19,1945-06-20,1945-06-23,0.099,2.898,*,1945-11-06,1945-11-09,1945-11-09,1945-11-10,0.099,0.687,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1946,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1946-06-20,1946-06-22,1946-06-25,1946-06-28,0.099,1.482,*,1946-12-02,1946-12-24,1946-12-03,1946-12-24,0.099,1.341,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1947,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1947-06-12,1947-06-13,1947-06-16,1947-06-23,0.099,1.536,*,1947-09-01,1947-09-02,1947-09-03,1947-09-03,0.099,1.082,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1948,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1948-06-16,1948-06-18,1948-06-19,1948-06-26,0.099,1.536,*,1948-10-07,1948-10-09,1948-10-18,1948-10-21,0.099,1.163,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1949,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1949-06-20,1949-06-21,1949-06-21,1949-06-26,0.099,2.485,*,1949-11-17,1949-11-18,1949-11-19,1949-11-20,0.099,0.035,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1950,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1950-06-13,1950-06-15,1950-06-19,1950-06-24,0.099,1.833,*,1950-09-13,1950-09-14,1950-09-22,1950-09-25,0.099,1.849,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1951,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1951-06-21,1951-06-23,1951-06-29,1951-07-02,0.099,2.430,*,1951-10-02,1951-10-05,1951-10-03,1951-10-08,0.099,1.148,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1952,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1952-06-19,1952-06-23,1952-06-23,1952-06-27,0.099,1.626,*,1952-09-22,1952-09-23,1952-09-22,1952-09-23,0.099,0.198,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1953,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1953-07-21,1953-07-23,1953-07-28,1953-08-04,0.099,1.782,*,1953-11-19,1953-11-23,1953-11-24,1953-11-25,0.099,0.256,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1954,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1954-06-24,1954-06-26,1954-06-30,1954-06-30,0.099,0.737,*,1954-11-11,1954-11-16,1954-11-19,1954-11-22,0.099,1.675,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1955,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1955-06-28,1955-06-30,1955-07-05,1955-07-08,0.099,0.969,*,1955-09-15,1955-09-20,1955-09-15,1955-09-20,0.099,0.832,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1956,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1956-07-11,1956-07-12,1956-07-23,1956-07-24,0.099,2.173,*,1956-11-19,1956-11-20,1956-11-21,1956-11-23,0.099,1.450,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1957,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1957-06-18,1957-06-19,1957-06-21,1957-06-21,0.099,2.315,*,1957-09-24,1957-09-26,1957-09-26,1957-09-27,0.099,1.413,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1958,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1958-07-07,1958-07-08,1958-07-11,1958-07-11,0.099,3.347,*,1958-12-22,1959-01-01,1958-12-22,1959-01-01,0.099,2.205,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1959,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1959-06-15,1959-06-16,1959-06-18,1959-06-18,0.099,0.845,*,1959-09-14,1959-09-19,*,*,0.016,2.042,1
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1960,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1960-06-16,1960-06-16,*,*,0.015,2.028,3.332,1960-10-12,1960-10-12,*,*,0.015,2.148,"1, 6"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1961,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1961-06-20,1961-06-20,*,*,0.015,2.184,3.484,1961-09-21,1961-09-22,*,*,0.015,0.973,"1, 6"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1962,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1962-06-13,1962-06-13,*,*,0.015,1.429,2.700,1962-10-03,1962-10-03,*,*,0.015,1.631,"1, 6"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1963,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1963-06-27,1963-06-27,*,*,0.015,1.792,3.093,1963-10-01,1963-10-02,*,*,0.015,1.362,"1, 6"
Rothamsted,10U,10,*,U,1903.000,10a 10b,1965,*,*,1964,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,U,0.000,0,0,0,0,1964-06-26,1964-06-30,*,*,0.015,1.908,3.212,*,*,*,*,*,*,"1, 6, 7"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1903,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,0,0,0,0,1903-07-01,1903-07-01,1903-07-04,1903-07-04,0.050,7.816,*,1903-09-30,1903-10-02,1903-10-17,1903-10-17,0.099,3.354,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1904,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1904-06-29,1904-06-29,1904-07-04,1904-07-05,0.050,8.202,*,1904-10-24,1904-10-25,1904-10-28,1904-10-28,0.099,1.121,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1905,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1905-06-10,1905-06-10,1905-06-21,1905-06-21,0.047,4.019,*,1905-09-25,1905-09-26,1905-10-04,1905-10-04,0.099,2.122,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1906,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1906-06-11,1906-06-11,1906-06-19,1906-06-19,0.050,4.414,*,1906-12-05,1906-12-05,1906-12-06,1906-12-06,0.099,0.337,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1907,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,0,0,0,0,1907-06-06,1907-06-06,1907-06-17,1907-06-17,0.047,4.997,*,1907-10-05,1907-10-07,1907-10-25,1907-10-25,0.099,2.412,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1908,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1908-06-22,1908-06-22,1908-06-25,1908-06-25,0.050,6.357,*,1908-09-29,1908-09-29,1908-10-02,1908-10-02,0.099,1.449,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1909,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1909-07-01,1909-07-01,1909-07-05,1909-07-05,0.050,5.315,*,1909-10-29,1909-10-30,1909-11-01,1909-11-01,0.099,1.838,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1910,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1910-06-22,1910-06-24,1910-07-11,1910-07-11,0.050,4.763,*,1910-11-15,1910-11-17,1910-11-18,1910-11-18,0.099,2.002,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1911,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1911-06-30,1911-07-01,1911-07-04,1911-07-04,0.050,5.286,*,*,*,*,*,*,*,"1, 7, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1912,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1912-06-18,1912-06-18,1912-06-22,1912-06-22,0.050,4.650,*,1912-09-10,1912-09-11,1912-09-21,1912-09-21,0.099,2.277,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1913,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1913-06-23,1913-06-23,1913-06-28,1913-06-28,0.050,6.290,*,1913-09-11,1913-09-12,1913-09-18,1913-09-18,0.099,0.723,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1914,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1914-06-23,1914-06-24,1914-06-25,1914-06-26,0.050,5.878,*,*,*,*,*,*,*,"1, 7, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1915,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,0,0,0,0,1915-06-21,1915-06-21,1915-06-25,1915-06-25,0.050,4.157,*,1915-09-16,1915-09-16,1915-09-20,1915-09-20,0.050,2.872,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1916,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1916-06-20,1916-06-20,1916-07-05,1916-07-05,0.050,5.159,*,1916-03-09,1916-03-13,1916-03-14,1916-03-14,0.099,0.389,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1917,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1917-07-06,1917-07-11,1917-07-12,1917-07-12,0.050,4.252,*,1917-12-07,1917-12-18,1917-12-15,1917-12-15,0.099,1.553,"1, 8"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1918,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1918-06-25,1918-06-25,1918-07-03,1918-07-04,0.050,5.268,*,1918-09-16,1918-09-16,1918-09-24,1918-09-24,0.050,1.756,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1919,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1919-06-16,1919-06-16,1919-06-18,1919-06-18,0.050,4.857,*,1919-09-23,1919-09-24,1919-09-30,1919-09-30,0.050,1.785,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1920,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,5.000,0,0,0,0,1920-06-22,1920-06-22,1920-06-25,1920-06-26,0.050,5.737,*,1920-09-10,1920-09-11,1920-09-27,1920-09-27,0.050,2.040,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1921,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1921-06-23,1921-06-23,1921-06-27,1921-06-27,0.050,6.157,*,*,*,*,*,*,*,"1, 7"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1922,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1922-06-26,1922-06-26,1922-07-01,1922-07-01,0.050,4.565,*,1922-10-06,1922-10-06,1922-10-16,1922-10-16,0.050,2.687,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1923,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1923-06-16,1923-06-16,1923-06-22,1923-06-22,0.050,5.810,*,1923-12-20,1923-01-12,1923-01-17,1923-01-17,0.050,0.656,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1924,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,0,0,0,0,1924-06-25,1924-06-25,1924-06-27,1924-06-27,0.050,7.248,*,*,*,*,*,*,*,"1, 7"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1925,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1925-06-12,1925-06-12,1925-06-15,1925-06-15,0.050,5.983,*,1925-09-09,1925-09-09,1925-09-17,1925-09-17,0.050,1.986,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1926,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1926-06-15,1926-06-15,1926-06-22,1926-06-22,0.050,5.266,*,1926-09-08,1926-09-08,1926-09-15,1926-09-15,0.050,2.314,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1927,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1927-07-05,1927-07-06,1927-07-18,1927-07-19,0.050,2.803,*,1927-09-16,1927-09-20,1927-09-22,1927-09-24,0.050,2.390,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1928,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,0,0,0,0,1928-06-25,1928-06-27,1928-07-02,1928-07-02,0.050,6.247,*,1928-09-27,1928-09-28,1928-10-05,1928-10-06,0.050,1.016,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1929,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1929-07-05,1929-07-06,1929-07-10,1929-07-11,0.050,5.013,*,1929-10-08,1929-10-09,1929-10-10,1929-10-10,0.050,0.159,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1930,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1930-06-26,1930-06-28,1930-07-02,1930-07-04,0.050,7.107,*,1930-10-17,1930-10-21,1930-10-22,1930-10-24,0.050,1.904,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1931,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1931-06-25,1931-06-27,1931-06-30,1931-07-01,0.050,6.632,*,1931-11-10,1931-11-13,1931-11-13,1931-11-13,0.050,2.210,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1932,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,0,0,0,0,1932-06-23,1932-06-24,1932-06-28,1932-07-04,0.050,6.023,*,1932-09-12,1932-09-14,1932-09-22,1932-09-28,0.050,2.210,1
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1933,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1933-06-20,1933-06-22,1933-06-27,1933-06-29,0.050,5.643,*,*,*,*,*,*,*,"1, 7"
Rothamsted,11-1L,11,1.000,L,1903.000,11-1a 11-1b,1965,*,*,1934,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,0,0,0,0,1934-06-26,1934-06-28,1934-07-03,1934-07-05,0.050,5.573,*,1935-01-15,1935-01-17,1935-01-15,1935-01-17,0.050,0.379,1
