site,plot_id,plot,split_plot,sub_plot,harvest_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,pm_factor_level,pm_n_rate,harvest_area,start_cut_1,end_cut_1,start_cart_cut_1,end_cart_cut_1,yield_dry_matter_cut_1,start_cut_2,end_cut_2,start_cart_cut_2,end_cart_cut_2,yield_dry_matter_cut_2,note
Rothamsted,11-1c,11,1.000,c,1968,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,5.000,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,7.577,05/11/1968,05/11/1968,*,*,3.383,0
Rothamsted,11-1d,11,1.000,d,1968,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,1.875,05/11/1968,05/11/1968,*,*,3.221,0
Rothamsted,11-2a,11,2.000,a,1968,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,4.000,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,6.963,05/11/1968,05/11/1968,*,*,4.67,0
Rothamsted,11-2b,11,2.000,b,1968,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,3.800,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,7.248,05/11/1968,05/11/1968,*,*,4.9,0
Rothamsted,11-2c,11,2.000,c,1968,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,5.000,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,7.883,05/11/1968,05/11/1968,*,*,4.784,0
Rothamsted,11-2d,11,2.000,d,1968,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,3.025,05/11/1968,05/11/1968,*,*,3.51,0
Rothamsted,11-1a,11,1.000,a,1969,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,6.837,13/10/1969,13/10/1969,*,*,3.32,0
Rothamsted,11-1b,11,1.000,b,1969,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,7.056,13/10/1969,13/10/1969,*,*,3.064,0
Rothamsted,11-1c,11,1.000,c,1969,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,4.665,13/10/1969,13/10/1969,*,*,5.17,0
Rothamsted,11-1d,11,1.000,d,1969,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,0.961,13/10/1969,13/10/1969,*,*,4.688,0
Rothamsted,11-2a,11,2.000,a,1969,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,6.609,13/10/1969,13/10/1969,*,*,4.722,0
Rothamsted,11-2b,11,2.000,b,1969,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,7.048,13/10/1969,13/10/1969,*,*,4.264,0
Rothamsted,11-2c,11,2.000,c,1969,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,4.439,13/10/1969,13/10/1969,*,*,5.381,0
Rothamsted,11-2d,11,2.000,d,1969,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,09/06/1969,10/06/1969,*,*,1.558,13/10/1969,13/10/1969,*,*,4.594,0
Rothamsted,11-1a,11,1.000,a,1970,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,6.567,02/10/1970,02/10/1970,*,*,2.518,0
Rothamsted,11-1b,11,1.000,b,1970,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,6.784,02/10/1970,02/10/1970,*,*,2.123,0
Rothamsted,11-1c,11,1.000,c,1970,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,6.353,02/10/1970,02/10/1970,*,*,1.472,0
Rothamsted,11-1d,11,1.000,d,1970,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,4.243,02/10/1970,02/10/1970,*,*,2.783,0
Rothamsted,11-2a,11,2.000,a,1970,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,7.579,02/10/1970,02/10/1970,*,*,3.839,0
Rothamsted,11-2b,11,2.000,b,1970,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,8.352,02/10/1970,02/10/1970,*,*,4.046,0
Rothamsted,11-2c,11,2.000,c,1970,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,7.332,02/10/1970,02/10/1970,*,*,2.005,0
Rothamsted,11-2d,11,2.000,d,1970,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,15/06/1970,15/06/1970,*,*,6.233,02/10/1970,02/10/1970,*,*,3.153,0
Rothamsted,11-1a,11,1.000,a,1971,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,7.522,15/09/1971,15/09/1971,*,*,2.967,0
Rothamsted,11-1b,11,1.000,b,1971,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,7.679,15/09/1971,15/09/1971,*,*,2.317,0
Rothamsted,11-1c,11,1.000,c,1971,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,9.103,15/09/1971,15/09/1971,*,*,2.517,0
Rothamsted,11-1d,11,1.000,d,1971,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,7.567,15/09/1971,15/09/1971,*,*,3.013,0
Rothamsted,11-2a,11,2.000,a,1971,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,7.445,15/09/1971,15/09/1971,*,*,3.879,0
Rothamsted,11-2b,11,2.000,b,1971,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,7.993,15/09/1971,15/09/1971,*,*,3.563,0
Rothamsted,11-2c,11,2.000,c,1971,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,7.173,15/09/1971,15/09/1971,*,*,2.352,0
Rothamsted,11-2d,11,2.000,d,1971,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,24/06/1971,24/06/1971,*,*,7.898,15/09/1971,15/09/1971,*,*,2.482,0
Rothamsted,11-1a,11,1.000,a,1972,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,7.263,14/09/1972,15/09/1972,*,*,2.91,0
Rothamsted,11-1b,11,1.000,b,1972,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,7.472,14/09/1972,15/09/1972,*,*,2.672,0
Rothamsted,11-1c,11,1.000,c,1972,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,8.557,14/09/1972,15/09/1972,*,*,2.593,0
Rothamsted,11-1d,11,1.000,d,1972,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,7.693,14/09/1972,15/09/1972,*,*,2.249,0
Rothamsted,11-2a,11,2.000,a,1972,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,8.272,14/09/1972,15/09/1972,*,*,3.236,0
Rothamsted,11-2b,11,2.000,b,1972,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,8.052,14/09/1972,15/09/1972,*,*,3.262,0
Rothamsted,11-2c,11,2.000,c,1972,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,8.529,14/09/1972,15/09/1972,*,*,2.542,0
Rothamsted,11-2d,11,2.000,d,1972,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,15/06/1972,16/06/1972,*,*,7.962,14/09/1972,15/09/1972,*,*,2.691,0
Rothamsted,11-1a,11,1.000,a,1973,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,7.994,18/09/1973,19/09/1973,*,*,3.542,0
Rothamsted,11-1b,11,1.000,b,1973,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,6.979,18/09/1973,19/09/1973,*,*,3.164,0
Rothamsted,11-1c,11,1.000,c,1973,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,8.014,18/09/1973,19/09/1973,*,*,2.318,0
Rothamsted,11-1d,11,1.000,d,1973,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,4.652,18/09/1973,19/09/1973,*,*,2.914,0
Rothamsted,11-2a,11,2.000,a,1973,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,8.067,18/09/1973,19/09/1973,*,*,4.219,0
Rothamsted,11-2b,11,2.000,b,1973,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,8.342,18/09/1973,19/09/1973,*,*,4.355,0
Rothamsted,11-2c,11,2.000,c,1973,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,8.609,18/09/1973,19/09/1973,*,*,2.821,0
Rothamsted,11-2d,11,2.000,d,1973,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,13/06/1973,13/06/1973,*,*,7.050,18/09/1973,19/09/1973,*,*,3.576,0
Rothamsted,11-1a,11,1.000,a,1974,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,6.677,11/12/1974,13/12/1974,*,*,2.2,0
Rothamsted,11-1b,11,1.000,b,1974,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,6.026,11/12/1974,13/12/1974,*,*,1.861,0
Rothamsted,11-1c,11,1.000,c,1974,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,6.714,11/12/1974,13/12/1974,*,*,2.154,0
Rothamsted,11-1d,11,1.000,d,1974,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,6.037,11/12/1974,13/12/1974,*,*,3.216,0
Rothamsted,11-2a,11,2.000,a,1974,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,7.289,11/12/1974,13/12/1974,*,*,3.056,0
Rothamsted,11-2b,11,2.000,b,1974,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,7.813,11/12/1974,13/12/1974,*,*,3.177,0
Rothamsted,11-2c,11,2.000,c,1974,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,6.599,11/12/1974,13/12/1974,*,*,2.463,0
Rothamsted,11-2d,11,2.000,d,1974,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,20/06/1974,21/06/1974,*,*,6.768,11/12/1974,13/12/1974,*,*,4.704,0
Rothamsted,11-1a,11,1.000,a,1975,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,5.460,03/09/1975,03/09/1975,*,*,1.285,0
Rothamsted,11-1b,11,1.000,b,1975,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,5.813,03/09/1975,03/09/1975,*,*,1.37,0
Rothamsted,11-1c,11,1.000,c,1975,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,6.491,03/09/1975,03/09/1975,*,*,0.758,0
Rothamsted,11-1d,11,1.000,d,1975,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,3.780,03/09/1975,03/09/1975,*,*,0.898,0
Rothamsted,11-2a,11,2.000,a,1975,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,4.953,03/09/1975,03/09/1975,*,*,1.614,0
Rothamsted,11-2b,11,2.000,b,1975,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,5.329,03/09/1975,03/09/1975,*,*,1.685,0
Rothamsted,11-2c,11,2.000,c,1975,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,5.716,03/09/1975,03/09/1975,*,*,0.754,0
Rothamsted,11-2d,11,2.000,d,1975,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,09/06/1975,10/06/1975,*,*,4.104,03/09/1975,03/09/1975,*,*,0.813,0
Rothamsted,11-1a,11,1.000,a,1976,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,20.700,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,5.131,08/11/1976,09/11/1976,08/11/1976,09/11/1976,1.406,0
Rothamsted,11-1b,11,1.000,b,1976,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,4.980,08/11/1976,09/11/1976,08/11/1976,09/11/1976,1.809,0
Rothamsted,11-1c,11,1.000,c,1976,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,5.020,08/11/1976,09/11/1976,08/11/1976,09/11/1976,1.865,0
Rothamsted,11-1d,11,1.000,d,1976,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,3.003,08/11/1976,09/11/1976,08/11/1976,09/11/1976,1.801,0
Rothamsted,11-2a,11,2.000,a,1976,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,19.500,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,5.069,08/11/1976,09/11/1976,08/11/1976,09/11/1976,1.902,0
Rothamsted,11-2b,11,2.000,b,1976,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,5.449,08/11/1976,09/11/1976,08/11/1976,09/11/1976,2.889,0
Rothamsted,11-2c,11,2.000,c,1976,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,5.292,08/11/1976,09/11/1976,08/11/1976,09/11/1976,1.921,0
Rothamsted,11-2d,11,2.000,d,1976,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,09/06/1976,09/06/1976,09/06/1976,09/06/1976,4.453,08/11/1976,09/11/1976,08/11/1976,09/11/1976,2.167,0
Rothamsted,11-1a,11,1.000,a,1977,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,5.274,22/11/1977,23/11/1977,22/11/1977,23/11/1977,2.627,0
Rothamsted,11-1b,11,1.000,b,1977,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,5.579,22/11/1977,23/11/1977,22/11/1977,23/11/1977,2.457,0
Rothamsted,11-1c,11,1.000,c,1977,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,6.257,22/11/1977,23/11/1977,22/11/1977,23/11/1977,2.481,0
Rothamsted,11-1d,11,1.000,d,1977,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,4.518,22/11/1977,23/11/1977,22/11/1977,23/11/1977,4.18,0
Rothamsted,11-2a,11,2.000,a,1977,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,5.812,22/11/1977,23/11/1977,22/11/1977,23/11/1977,3.354,0
Rothamsted,11-2b,11,2.000,b,1977,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,6.557,22/11/1977,23/11/1977,22/11/1977,23/11/1977,3.2,0
Rothamsted,11-2c,11,2.000,c,1977,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,6.487,22/11/1977,23/11/1977,22/11/1977,23/11/1977,2.597,0
Rothamsted,11-2d,11,2.000,d,1977,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,21/06/1977,21/06/1977,21/06/1977,21/06/1977,4.475,22/11/1977,23/11/1977,22/11/1977,23/11/1977,4.362,0
Rothamsted,11-1a,11,1.000,a,1978,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,5.646,02/11/1978,03/11/1978,02/11/1978,03/11/1978,2.983,0
Rothamsted,11-1b,11,1.000,b,1978,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,5.390,02/11/1978,03/11/1978,02/11/1978,03/11/1978,3.28,0
Rothamsted,11-1c,11,1.000,c,1978,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,5.561,02/11/1978,03/11/1978,02/11/1978,03/11/1978,2.305,0
Rothamsted,11-1d,11,1.000,d,1978,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,3.957,02/11/1978,03/11/1978,02/11/1978,03/11/1978,4.3,0
Rothamsted,11-2a,11,2.000,a,1978,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,5.758,02/11/1978,03/11/1978,02/11/1978,03/11/1978,3.24,0
Rothamsted,11-2b,11,2.000,b,1978,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,5.928,02/11/1978,03/11/1978,02/11/1978,03/11/1978,2.675,0
Rothamsted,11-2c,11,2.000,c,1978,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,5.435,02/11/1978,03/11/1978,02/11/1978,03/11/1978,2.525,0
Rothamsted,11-2d,11,2.000,d,1978,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,19/06/1978,20/06/1978,19/06/1978,20/06/1978,5.138,02/11/1978,03/11/1978,02/11/1978,03/11/1978,4.916,0
Rothamsted,11-1a,11,1.000,a,1979,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,4.157,01/10/1979,02/10/1979,01/10/1979,02/10/1979,2.789,0
Rothamsted,11-1b,11,1.000,b,1979,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,5.144,01/10/1979,02/10/1979,01/10/1979,02/10/1979,2.528,0
Rothamsted,11-1c,11,1.000,c,1979,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,4.162,01/10/1979,02/10/1979,01/10/1979,02/10/1979,1.815,0
Rothamsted,11-1d,11,1.000,d,1979,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,2.006,01/10/1979,02/10/1979,01/10/1979,02/10/1979,3.523,0
Rothamsted,11-2a,11,2.000,a,1979,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,4.773,01/10/1979,02/10/1979,01/10/1979,02/10/1979,3.585,0
Rothamsted,11-2b,11,2.000,b,1979,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,4.751,01/10/1979,02/10/1979,01/10/1979,02/10/1979,2.548,0
Rothamsted,11-2c,11,2.000,c,1979,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,4.912,01/10/1979,02/10/1979,01/10/1979,02/10/1979,2.226,0
Rothamsted,11-2d,11,2.000,d,1979,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,19/06/1979,20/06/1979,19/06/1979,20/06/1979,3.038,01/10/1979,02/10/1979,01/10/1979,02/10/1979,3.968,0
Rothamsted,11-1a,11,1.000,a,1980,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,04/06/1980,04/06/1980,04/06/1980,04/06/1980,3.469,29/10/1980,29/10/1980,29/10/1980,29/10/1980,2.64,0
Rothamsted,11-1b,11,1.000,b,1980,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,04/06/1980,04/06/1980,04/06/1980,04/06/1980,4.139,29/10/1980,29/10/1980,29/10/1980,29/10/1980,2.706,0
Rothamsted,11-1c,11,1.000,c,1980,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,04/06/1980,04/06/1980,04/06/1980,04/06/1980,2.952,29/10/1980,29/10/1980,29/10/1980,29/10/1980,2.498,0
Rothamsted,11-1d,11,1.000,d,1980,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,04/06/1980,04/06/1980,04/06/1980,04/06/1980,2.648,29/10/1980,29/10/1980,29/10/1980,29/10/1980,3.77,0
Rothamsted,11-2a,11,2.000,a,1980,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,04/06/1980,04/06/1980,04/06/1980,04/06/1980,4.587,29/10/1980,29/10/1980,29/10/1980,29/10/1980,3.009,0
