plot,sub_plot,sub_sub_plot,year_of_1st_split,year_of_2nd_split,harvest_year,fertilizer_code,lime_factor_level,lime_rate,lime_date,fym_factor_level,fym_amount,fym_n,rape_cake_factor_level,rape_cake_n,n_factor_level,fertilizer_n_amount,p_factor_level,p_amount,k_factor_level,k_amount,na_factor_level,na_amount,mg_factor_level,mg_amount,sow_date,cultivar,area_ha,grain,straw,grain_%_n,note_id
3,a,i,1907.000,1921.000,1913,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1913-03-31 00:00:00,Chevalier,0.025,0.944,1.229,2.140,*
3,a,i,1907.000,1921.000,1914,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1914-04-04 00:00:00,Chevalier,0.025,0.726,1.390,2.350,*
3,a,i,1907.000,1921.000,1915,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1915-03-31 00:00:00,Chevalier,0.025,0.500,1.076,2.050,*
3,a,i,1907.000,1921.000,1916,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1916-04-13 00:00:00,Chevalier,0.025,1.358,2.530,1.880,*
3,a,i,1907.000,1921.000,1917,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1917-04-23 00:00:00,Chevalier,0.025,1.043,1.623,2.180,*
3,a,i,1907.000,1921.000,1918,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1918-03-26 00:00:00,Chevalier,0.025,1.115,1.379,1.710,*
3,a,i,1907.000,1921.000,1919,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1919-04-19 00:00:00,Chevalier,0.025,0.633,0.907,2.130,*
3,a,i,1907.000,1921.000,1920,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1920-04-07 00:00:00,Plumage ,0.025,0.659,1.141,1.820,*
3,a,i,1907.000,1921.000,1921,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1921-04-21 00:00:00,Chevalier,0.025,0.254,0.538,2.440,*
3,a,i,1907.000,1921.000,1922,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1922-04-18 00:00:00,Plumage Archer,0.025,0.683,0.862,1.820,*
3,a,i,1907.000,1921.000,1923,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1923-04-05 00:00:00,Plumage Archer,0.025,0.654,1.758,2.120,*
3,a,i,1907.000,1921.000,1924,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1924-03-10 00:00:00,Plumage Archer,0.025,0.288,1.122,*,*
3,a,i,1907.000,1921.000,1925,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1925-04-17 00:00:00,Plumage Archer,0.025,0.511,0.915,2.350,*
3,a,i,1907.000,1921.000,1926,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1926-04-09 00:00:00,Plumage Archer,0.025,0.849,1.278,1.930,*
3,a,ii,1907.000,1921.000,1877,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,*,*,0.025,1.637,2.416,*,24
3,a,ii,1907.000,1921.000,1878,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,06/03/1878,*,0.025,1.829,2.984,*,24
3,a,ii,1907.000,1921.000,1879,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,18/03/1879,*,0.025,1.181,2.189,*,24
3,a,ii,1907.000,1921.000,1880,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,20/03/1880,*,0.025,2.629,3.334,*,*
3,a,ii,1907.000,1921.000,1881,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,11/04/1881,Chevalier,0.025,2.725,3.070,*,*
3,a,ii,1907.000,1921.000,1882,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,25/03/1882,Chevalier,0.025,2.909,3.968,*,*
3,a,ii,1907.000,1921.000,1883,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,31/03/1883,Oakshott's Golden Melon,0.025,3.036,4.682,*,*
3,a,ii,1907.000,1921.000,1884,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,20/03/1884,Oakshott's Golden Melon,0.025,3.141,3.592,*,*
3,a,ii,1907.000,1921.000,1885,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,28/03/1885,Oakshott's Golden Melon,0.025,2.123,2.611,2.110,*
3,a,ii,1907.000,1921.000,1886,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,10/04/1886,Golden Melon,0.025,2.269,2.667,1.940,*
3,a,ii,1907.000,1921.000,1887,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,22/03/1887,Golden Melon,0.025,1.793,2.220,2.400,*
3,a,ii,1907.000,1921.000,1888,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,04/04/1888,*,0.025,2.162,2.798,1.850,*
3,a,ii,1907.000,1921.000,1889,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,13/03/1889,Webb's Melon,0.025,1.597,1.913,*,*
3,a,ii,1907.000,1921.000,1890,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,02/04/1890,Golden Melon,0.025,2.272,2.644,2.050,*
3,a,ii,1907.000,1921.000,1891,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,26/03/1891,Golden Melon,0.025,1.642,2.649,1.710,*
