site,plot,block,sub-plot,harvest_year,liming_factor_level,lime_date,annual_lime ,cumulative_lime ,p_factor_level,p_rate_annual,p_rate_cumulative,k_factor_level,k_rate_annual,mg_factor_level,mg_rate_annual,mn_factor_level,mn_rate_annual,s_factor_level,s_rate_annual,n_basal_rate,k_basal_rate,mg_basal_rate,crop,variety,sow_date,harvest_date,yield,%_dry_matter,note
Rothamsted,1,1,11,1977,0,*,0.000,0.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.720,85.000,0
Rothamsted,1,1,12,1977,0,*,0.000,0.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.000,85.000,0
Rothamsted,2,1,21,1977,0,*,0.000,0.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.950,85.000,0
Rothamsted,2,1,22,1977,0,*,0.000,0.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.050,85.000,0
Rothamsted,3,1,31,1977,H,*,0.000,20.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.930,85.000,0
Rothamsted,3,1,32,1977,H,*,0.000,20.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.370,85.000,0
Rothamsted,4,1,41,1977,L,*,0.000,5.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.920,85.000,0
Rothamsted,4,1,42,1977,L,*,0.000,5.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.340,85.000,0
Rothamsted,5,1,51,1977,0,*,0.000,0.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.070,85.000,0
Rothamsted,5,1,52,1977,0,*,0.000,0.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.330,85.000,0
Rothamsted,6,1,61,1977,M,*,0.000,10.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.220,85.000,0
Rothamsted,6,1,62,1977,M,*,0.000,10.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.010,85.000,0
Rothamsted,7,1,71,1977,L,*,0.000,5.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.050,85.000,0
Rothamsted,7,1,72,1977,L,*,0.000,5.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.230,85.000,0
Rothamsted,8,1,81,1977,H,*,0.000,20.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.820,85.000,0
Rothamsted,8,1,82,1977,H,*,0.000,20.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.310,85.000,0
Rothamsted,9,1,91,1977,M,*,0.000,10.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.110,85.000,0
Rothamsted,9,1,92,1977,M,*,0.000,10.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.750,85.000,0
Rothamsted,10,1,101,1977,0,*,0.000,0.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,1.630,85.000,0
Rothamsted,10,1,102,1977,0,*,0.000,0.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.670,85.000,0
Rothamsted,11,1,111,1977,L,*,0.000,5.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.580,85.000,0
Rothamsted,11,1,112,1977,L,*,0.000,5.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.910,85.000,0
Rothamsted,12,1,121,1977,L,*,0.000,5.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.440,85.000,0
Rothamsted,12,1,122,1977,L,*,0.000,5.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.020,85.000,0
Rothamsted,13,1,131,1977,M,*,0.000,10.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.570,85.000,0
Rothamsted,13,1,132,1977,M,*,0.000,10.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.980,85.000,0
Rothamsted,14,1,141,1977,H,*,0.000,20.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.610,85.000,0
Rothamsted,14,1,142,1977,H,*,0.000,20.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.640,85.000,0
Rothamsted,15,1,151,1977,H,*,0.000,20.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.620,85.000,0
Rothamsted,15,1,152,1977,H,*,0.000,20.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.770,85.000,0
Rothamsted,16,1,161,1977,M,*,0.000,10.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.280,85.000,0
Rothamsted,16,1,162,1977,M,*,0.000,10.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.010,85.000,0
Rothamsted,17,2,171,1977,M,*,0.000,10.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.410,85.000,0
Rothamsted,17,2,172,1977,M,*,0.000,10.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.530,85.000,0
Rothamsted,18,2,181,1977,M,*,0.000,10.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.450,85.000,0
Rothamsted,18,2,182,1977,M,*,0.000,10.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.900,85.000,0
Rothamsted,19,2,191,1977,M,*,0.000,10.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.420,85.000,0
Rothamsted,19,2,192,1977,M,*,0.000,10.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.380,85.000,0
Rothamsted,20,2,201,1977,0,*,0.000,0.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.320,85.000,0
Rothamsted,20,2,202,1977,0,*,0.000,0.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.190,85.000,0
Rothamsted,21,2,211,1977,M,*,0.000,10.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.650,85.000,0
Rothamsted,21,2,212,1977,M,*,0.000,10.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.590,85.000,0
Rothamsted,22,2,221,1977,L,*,0.000,5.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.020,85.000,0
Rothamsted,22,2,222,1977,L,*,0.000,5.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.670,85.000,0
Rothamsted,23,2,231,1977,0,*,0.000,0.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.040,85.000,0
Rothamsted,23,2,232,1977,0,*,0.000,0.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,5.600,85.000,0
Rothamsted,24,2,241,1977,L,*,0.000,5.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.130,85.000,0
Rothamsted,24,2,242,1977,L,*,0.000,5.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.560,85.000,0
Rothamsted,25,2,251,1977,L,*,0.000,5.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.060,85.000,0
Rothamsted,25,2,252,1977,L,*,0.000,5.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.360,85.000,0
Rothamsted,26,2,261,1977,0,*,0.000,0.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.060,85.000,0
Rothamsted,26,2,262,1977,0,*,0.000,0.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.380,85.000,0
Rothamsted,27,2,271,1977,H,*,0.000,20.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.160,85.000,0
Rothamsted,27,2,272,1977,H,*,0.000,20.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.230,85.000,0
Rothamsted,28,2,281,1977,H,*,0.000,20.000,P,27.500,467.500,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.610,85.000,0
Rothamsted,28,2,282,1977,H,*,0.000,20.000,P,27.500,467.500,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.230,85.000,0
Rothamsted,29,2,291,1977,0,*,0.000,0.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.330,85.000,0
Rothamsted,29,2,292,1977,0,*,0.000,0.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,0.850,85.000,0
Rothamsted,30,2,301,1977,L,*,0.000,5.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.710,85.000,0
Rothamsted,30,2,302,1977,L,*,0.000,5.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.530,85.000,0
Rothamsted,31,2,311,1977,H,*,0.000,20.000,P,27.500,467.500,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,4.260,85.000,0
Rothamsted,31,2,312,1977,H,*,0.000,20.000,P,27.500,467.500,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.680,85.000,0
Rothamsted,32,2,321,1977,H,*,0.000,20.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,2.880,85.000,0
Rothamsted,32,2,322,1977,H,*,0.000,20.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring oats,manod,1977-04-04,1977-09-05,3.200,85.000,0
Rothamsted,1,1,11,1978,0,*,0.000,0.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,1,1,12,1978,0,*,0.000,0.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,2,1,21,1978,0,*,0.000,0.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,2,1,22,1978,0,*,0.000,0.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,3,1,31,1978,H,*,0.000,20.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.170,85.000,0
Rothamsted,3,1,32,1978,H,*,0.000,20.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.370,85.000,0
Rothamsted,4,1,41,1978,L,*,0.000,5.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,4,1,42,1978,L,*,0.000,5.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,1.230,85.000,0
Rothamsted,5,1,51,1978,0,*,0.000,0.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,5,1,52,1978,0,*,0.000,0.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,6,1,61,1978,M,*,0.000,10.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,1.750,85.000,0
Rothamsted,6,1,62,1978,M,*,0.000,10.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.140,85.000,0
Rothamsted,7,1,71,1978,L,*,0.000,5.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.460,85.000,0
Rothamsted,7,1,72,1978,L,*,0.000,5.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,2.690,85.000,0
Rothamsted,8,1,81,1978,H,*,0.000,20.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,5.600,85.000,0
Rothamsted,8,1,82,1978,H,*,0.000,20.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,5.330,85.000,0
Rothamsted,9,1,91,1978,M,*,0.000,10.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.420,85.000,0
Rothamsted,9,1,92,1978,M,*,0.000,10.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.420,85.000,0
Rothamsted,10,1,101,1978,0,*,0.000,0.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,10,1,102,1978,0,*,0.000,0.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,11,1,111,1978,L,*,0.000,5.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,5.010,85.000,0
Rothamsted,11,1,112,1978,L,*,0.000,5.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.440,85.000,0
Rothamsted,12,1,121,1978,L,*,0.000,5.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,12,1,122,1978,L,*,0.000,5.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,13,1,131,1978,M,*,0.000,10.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.640,85.000,0
Rothamsted,13,1,132,1978,M,*,0.000,10.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,5.170,85.000,0
Rothamsted,14,1,141,1978,H,*,0.000,20.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.780,85.000,0
Rothamsted,14,1,142,1978,H,*,0.000,20.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.020,85.000,0
Rothamsted,15,1,151,1978,H,*,0.000,20.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.920,85.000,0
Rothamsted,15,1,152,1978,H,*,0.000,20.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,5.280,85.000,0
Rothamsted,16,1,161,1978,M,*,0.000,10.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.400,85.000,0
Rothamsted,16,1,162,1978,M,*,0.000,10.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.830,85.000,0
Rothamsted,17,2,171,1978,M,*,0.000,10.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.190,85.000,0
Rothamsted,17,2,172,1978,M,*,0.000,10.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.500,85.000,0
Rothamsted,18,2,181,1978,M,*,0.000,10.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.970,85.000,0
Rothamsted,18,2,182,1978,M,*,0.000,10.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,5.020,85.000,0
Rothamsted,19,2,191,1978,M,*,0.000,10.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.860,85.000,0
Rothamsted,19,2,192,1978,M,*,0.000,10.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.700,85.000,0
Rothamsted,20,2,201,1978,0,*,0.000,0.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,20,2,202,1978,0,*,0.000,0.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,21,2,211,1978,M,*,0.000,10.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.020,85.000,0
Rothamsted,21,2,212,1978,M,*,0.000,10.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.070,85.000,0
Rothamsted,22,2,221,1978,L,*,0.000,5.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.200,85.000,0
Rothamsted,22,2,222,1978,L,*,0.000,5.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,1.570,85.000,0
Rothamsted,23,2,231,1978,0,*,0.000,0.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,1.510,85.000,0
Rothamsted,23,2,232,1978,0,*,0.000,0.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,1.590,85.000,0
Rothamsted,24,2,241,1978,L,*,0.000,5.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.600,85.000,0
Rothamsted,24,2,242,1978,L,*,0.000,5.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.390,85.000,0
Rothamsted,25,2,251,1978,L,*,0.000,5.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.570,85.000,0
Rothamsted,25,2,252,1978,L,*,0.000,5.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.130,85.000,0
Rothamsted,26,2,261,1978,0,*,0.000,0.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,26,2,262,1978,0,*,0.000,0.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,27,2,271,1978,H,*,0.000,20.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.250,85.000,0
Rothamsted,27,2,272,1978,H,*,0.000,20.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.980,85.000,0
Rothamsted,28,2,281,1978,H,*,0.000,20.000,P,27.500,495.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.790,85.000,0
Rothamsted,28,2,282,1978,H,*,0.000,20.000,P,27.500,495.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.880,85.000,0
Rothamsted,29,2,291,1978,0,*,0.000,0.000,0,0.000,0.000,K,105.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,29,2,292,1978,0,*,0.000,0.000,0,0.000,0.000,K,105.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,30,2,301,1978,L,*,0.000,5.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,30,2,302,1978,L,*,0.000,5.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,0.000,85.000,0
Rothamsted,31,2,311,1978,H,*,0.000,20.000,P,27.500,495.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,4.300,85.000,0
Rothamsted,31,2,312,1978,H,*,0.000,20.000,P,27.500,495.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.640,85.000,0
Rothamsted,32,2,321,1978,H,*,0.000,20.000,0,0.000,0.000,0,0.000,Mg,112.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,3.160,85.000,0
Rothamsted,32,2,322,1978,H,*,0.000,20.000,0,0.000,0.000,0,0.000,0,0.000,-,*,-,*,80,0,0,spring barley,porthos,1978-04-19,1978-09-08,2.660,85.000,0
Rothamsted,1,1,11,1979,0,*,0.000,0.000,P,0.000,495.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,1,1,12,1979,0,*,0.000,0.000,P,0.000,495.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,2,1,21,1979,0,*,0.000,0.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,2,1,22,1979,0,*,0.000,0.000,0,0.000,0.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,3,1,31,1979,H,1978-11-29,10.000,30.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,3,1,32,1979,H,1978-11-29,10.000,30.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,4,1,41,1979,L,1978-11-29,2.000,7.000,P,0.000,495.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,4,1,42,1979,L,1978-11-29,2.000,7.000,P,0.000,495.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,5,1,51,1979,0,*,0.000,0.000,P,0.000,495.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,5,1,52,1979,0,*,0.000,0.000,P,0.000,495.000,K,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,6,1,61,1979,M,1978-11-29,5.000,15.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,6,1,62,1979,M,1978-11-29,5.000,15.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,7,1,71,1979,L,1978-11-29,2.000,7.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,7,1,72,1979,L,1978-11-29,2.000,7.000,0,0.000,0.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,8,1,81,1979,H,1978-11-29,10.000,30.000,P,0.000,495.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,8,1,82,1979,H,1978-11-29,10.000,30.000,P,0.000,495.000,0,0.000,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
